$,FWPP0002,7654321,20P02030001,200616112000,Nr,12.3,-73,0,0,12.4,,,35,55,0,0,0,,,2019-028,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616112500,Nr,12.3,-73,0,0,12.4,,,35,55,0,0,0,,,2019-028,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616113000,Nr,12.3,-73,0,0,12.4,,,30,60,0,0,0,,,2019-028,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616125500,Nr,12.4,-75,0,0,0.8,,,30,60,0,0,0,,,2019-028,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616130000,Nr,12.4,-75,0,0,12.5,,,30,60,0,0,0,,,2019-028,22.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616130500,A1,12.4,-75,0,0,12.5,,,30,60,0,0,0,,,2019-028,52.0,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616131000,A1,12.4,-75,0,0,12.5,,,30,60,0,0,0,,,2019-028,79.5,79.0,79,79,79,79,79,79,79,79,79,79,79,79,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616131500,A1,12.4,-75,0,0,12.5,,,30,60,0,0,0,,,2019-028,107.0,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616132000,A1,12.4,-75,0,0,12.5,,,30,60,0,0,0,,,2019-028,137.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
$,FWPP0002,7654321,20P02030001,200616132500,A1,12.4,-75,0,0,12.4,,,30,60,0,0,0,,,2019-028,167.0,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,0.000000,0.000000,*
