$,FWPP0002,7654321,20P02030001,210101000000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,2.5,4.5,5.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971501,101.678752,*
$,FWPP0002,7654321,20P02030001,210101000500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0.5,4.5,5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101001000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0.5,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101001500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101002000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101002500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101003000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971519,101.678736,*
$,FWPP0002,7654321,20P02030001,210101003500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101004000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101004500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,22,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101005000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,16,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101005500,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,4.5,4.5,9,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101010000,Nr,13.0,-51,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,2.5,4.5,5.5,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971545,101.678734,*
$,FWPP0002,7654321,20P02030001,210101010500,Nr,13.0,-53,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,0.5,4.5,5,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971530,101.678713,*
$,FWPP0002,7654321,20P02030001,210101011000,Nr,13.0,-53,0,0,4.6,,,30,60,5,7,9,,,19-82,1039.0,0.0,0,0,0,0,0,0,0.5,4.5,4.5,22,22,22,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,2.971530,101.678713,*
