$,WPKL1000,7654321,19Z050800001,200301000001,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,32.5,0,0,0,4,27.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301000500,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,2,25.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301001001,Nr,13.3,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,1,25,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301001501,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,1,24,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301002000,Nr,13.3,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,1,23,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301002500,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,0.5,22,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301003000,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,0.5,21.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301003501,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,0,21,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301004000,Nr,13.2,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,0,20.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
$,WPKL1000,7654321,19Z050800001,200301004500,Nr,13.4,-53,0,0,4.7,,,20,40,5,6,7,,,2019-028,13081.0,0.0,0,0,0,0,19,32.5,32.5,32.5,32.5,32.5,32.5,32.5,,0.0000,,0.0000,,0,0,0,0,0123456789,0129876543,,0,0,,0,0,,0,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,0,3.15486,101.74852,*
